,word,word_freq,doc_freq,group_freq
8285,skeletons,9,6,5
8286,australopithecines,2,2,2
8287,primal,8,8,6
8288,hominids,3,3,2
8289,erectus,8,2,2
8290,ape,16,8,5
8291,morphological,11,7,3
8292,cranial,6,6,4
8293,supraorbital,2,2,2
8294,ridges,7,7,5
8295,receding,5,3,3
8296,sharp,94,85,19
8297,angling,7,7,4
8298,occipital,2,2,2
8299,chin,25,20,7
8300,masseter,2,2,2
8301,muscles,44,30,8
8302,chewing,22,12,7
8303,pentagonal,2,2,2
8304,skull,51,29,10
8305,shape,212,168,19
8306,diastema,2,2,2
8307,incisors,4,2,2
8308,canines,4,2,2
8309,protruding,6,6,4
8310,shovel-shaped,2,2,2
8311,bipedal,2,2,2
8312,fanciful,3,3,3
8313,brett,130,103,12
8314,vickers,12,11,4
8315,owes,18,10,4
8316,twain,17,16,7
8317,upsets,4,4,3
8318,bbci,4,4,1
8319,operated,62,54,16
8320,owners,307,222,19
8321,long-running,3,3,2
8322,operators,49,31,11
8323,ruthless,8,8,4
8324,savings,61,39,15
8325,interest-motivated,2,2,1
8326,cheat,35,29,11
8327,mimicry,3,3,1
8328,imitated,3,3,1
8329,parrot,7,7,5
8330,polly,6,3,1
8331,pulchritude,3,3,1
8332,err,21,21,10
8333,non-humans,4,3,1
8334,enforce,81,70,10
8335,motions,27,16,10
8336,princples,2,2,1
8337,obeys,5,5,4
8338,phyics,2,2,1
8339,silent,98,84,18
8340,picked,186,163,18
8341,intial,1,1,1
8342,mening,1,1,1
8343,overpowering,2,1,1
8344,instincts,9,7,4
8345,trained,102,84,14
8346,craziest,1,1,1
8347,hangover,2,2,2
8348,toe,15,13,8
8349,pevasive,3,3,1
8350,imperail,3,3,1
8351,austria,78,54,14
8352,disenfranchisement,3,2,2
8353,steadfast,7,7,5
8354,offices,86,72,17
8355,bout,41,38,15
8356,justices,4,4,2
8357,ticked,7,7,5
8358,promo,17,6,3
8359,cults,55,43,5
8360,ahem,21,21,9
8361,baptism,127,46,4
8362,preying,8,6,4
8363,ack,13,9,7
8364,barf,8,8,5
8365,thereafter,26,26,11
8366,load,298,208,20
8367,bs,76,60,15
8368,amazingly,19,18,10
8369,s'pose,3,3,2
8370,facing,60,54,15
8371,decades,100,95,13
8372,readily-available,1,1,1
8373,pre-digested,1,1,1
8374,rammed,10,10,7
8375,patch,176,95,15
8376,organized,196,130,19
8377,blech,3,3,3
8378,leger,2,2,1
8379,carnegie,46,41,16
8380,mellon,50,43,16
8381,knocked,103,96,12
8382,adultress,2,2,2
8383,recently-minted,1,1,1
8384,cents,45,38,16
8385,hear-say,1,1,1
8386,hereby,32,31,13
8387,award,109,70,16
8388,shovel,7,6,4
8389,biggist,1,1,1
8390,whils,1,1,1
8391,w,1262,805,20
8392,yu,7,5,4
8393,k'ung,1,1,1
8394,fu,10,9,5
8395,tzu,3,3,3
8396,alittle,14,14,6
8397,imaginative,32,16,6
8398,arent,3,3,3
8399,fame,80,52,12
8400,donate,21,17,9
8401,security,881,442,19
8402,pls,27,27,10
8403,tetanus,17,5,3
8404,ekr,16,16,2
8405,rescorla,25,24,2
8406,twaddle,8,8,2
8407,overloading,29,21,5
8408,omission,13,9,8
8409,outright,64,62,14
8410,termed,15,15,7
8411,partake,3,3,2
8412,discovery,69,56,11
8413,letterman,21,16,6
8414,hit,782,513,20
8415,jackpot,4,4,3
8416,totality,6,4,3
8417,locality,10,8,6
8418,macrocosm,3,3,3
8419,miniature,12,11,6
8420,pieces,148,118,19
8421,pertain,19,19,6
8422,versa,35,32,15
8423,curiosity,36,35,14
8424,rambled,5,5,3
8425,emasculation,1,1,1
8426,internment,2,2,2
8427,tribes,46,30,7
8428,counter-reformation,1,1,1
8429,salem,44,39,7
8430,witch,24,19,8
8431,hunts,3,3,2
8432,colonization,24,18,4
8433,africa,107,76,14
8434,crusade,21,17,9
8435,philistines,4,4,3
8436,india,52,39,9
8437,missionary,23,19,4
8438,assaults,43,29,5
8439,shove,20,18,11
8440,definately,39,34,13
8441,esther,17,12,4
8442,pur'im,1,1,1
8443,celbration,1,1,1
8444,joy,75,57,17
8445,tripping,16,8,4
8446,peacefull,20,20,5
8447,solutions,206,175,17
8448,swing,74,50,12
8449,slammin,1,1,1
8450,joshua,39,31,11
8451,jawbone,1,1,1
8452,pure,149,126,19
8453,stomache-contentsthan,1,1,1
8454,unpleasant,31,24,11
8455,switching,115,93,18
8456,bloodiest,2,2,2
8457,preen,2,1,1
8458,ideological,33,27,7
8459,overuse,10,6,4
8460,stalinism,1,1,1
8461,powerfull,5,5,3
8462,heating,37,32,9
8463,butter-dishes,1,1,1
8464,silver,140,93,18
8465,ciao,21,21,9
8466,blask,2,2,1
8467,contradicting,19,16,10
8468,terrestrial,17,12,2
8469,andrew,336,229,19
8470,newell,6,5,3
8471,govt,100,71,9
8472,unavoidable,9,9,6
8473,routines,188,104,12
8474,chatting,4,4,3
8475,exercise,176,148,18
8476,amusement,18,14,8
8477,sugnificance,1,1,1
8478,significence,2,2,1
8479,intuitive,12,10,7
8480,devastating,9,9,5
8481,islam-related,1,1,1
8482,restrain,21,21,5
8483,drops,76,63,15
8484,congratulate,12,11,7
8485,wise,166,148,20
8486,rolls,23,22,10
8487,bones,63,52,15
8488,crisco,2,2,1
8489,bends,5,5,3
8490,invites,9,8,5
8491,spin,63,47,15
8492,block,366,208,20
8493,precedence,12,12,7
8494,precendence,1,1,1
8495,instructed,32,26,11
8496,ruled,102,78,12
8497,khaliphate,1,1,1
8498,genral,6,6,2
8499,dhimmis,3,3,3
8500,exempt,27,25,12
8501,jihad,15,13,2
8502,zakat,2,1,1
8503,alms,2,2,2
8504,re-affirm,2,2,2
8505,binding,68,49,13
8506,mas,13,11,5
8507,z,228,118,19
8508,ahmed,26,17,3
8509,leonard,40,35,10
8510,pounds,108,78,17
8511,relatives,75,70,12
8512,loan,49,33,13
8513,lenders,2,2,1
8514,debt,59,50,11
8515,intrest,7,3,2
8516,buying,363,323,19
8517,houses,154,118,17
8518,minimise,7,7,5
8519,fortunate,22,22,10
8520,ithat,2,2,1
8521,plurbis,1,1,1
8522,unum,1,1,1
8523,orders,186,150,19
8524,attaching,20,18,9
8525,ritual,59,35,8
8526,whatnot,8,8,5
8527,distinctions,27,24,9
8528,gorilla,3,3,2
8529,dolphin,3,3,2
8530,platypus,7,7,2
8531,gipu,5,3,1
8532,iron,110,91,18
8533,melted,18,14,7
8534,reinscribed,2,2,1
8535,decree,23,17,5
8536,enclose,8,7,5
8537,unwritten,3,3,1
8538,chimp,3,3,1
8539,twenty-twenty,1,1,1
8540,hindsight,16,14,6
8541,map,202,133,19
8542,habit,64,58,15
8543,pals,17,15,8
8544,lend,38,32,11
8545,havn't,8,7,4
8546,managing,61,47,13
8547,quantify,11,10,7
8548,persuade,42,38,12
8549,borrowers,1,1,1
8550,calculations,62,53,15
8551,handling,180,152,18
8552,specialise,1,1,1
8553,reinvent,5,5,5
8554,riiiight,1,1,1
8555,lending,3,2,2
8556,cups,31,26,11
8557,sugar,60,49,10
8558,bahaviour,1,1,1
8559,primates,5,5,3
8560,self-awareness,10,8,4
8561,precious,40,40,14
8562,refutation,17,14,6
8563,shoddy,12,12,8
8564,workmanship,12,10,5
8565,manage,147,138,19
8566,calvary,4,4,2
8567,cheer,20,19,7
8568,smell,49,47,13
8569,afternoon,93,75,14
8570,bright,125,96,20
8571,eyed,4,4,3
8572,altar,13,12,3
8573,boy,223,188,20
8574,wears,16,16,12
8575,chasible,2,2,1
8576,highness,1,1,1
8577,ironicise,1,1,1
8578,proclaim,38,30,8
8579,evolves,7,6,4
8580,bee,28,17,8
8581,dance,52,47,13
8582,historians,46,37,8
8583,interpolations,2,2,2
8584,dis-harmony,2,2,2
8585,surprising,97,84,18
8586,mysticism,12,11,5
8587,neb,26,10,4
8588,rsv,12,7,3
8589,chapter,196,133,16
8590,onerous,6,6,4
8591,sharpe,3,3,3
8592,ph,84,73,16
8593,digital,506,312,17
8594,frome,3,3,3
8595,st,636,375,20
8596,adelaide,6,6,6
8597,oz,35,34,12
8598,followup-line,2,2,2
8599,deducing,4,2,2
8600,consequenses,2,2,2
8601,roundness,3,3,2
8602,solar,347,142,14
8603,shut,196,167,20
8604,tero,4,4,2
8605,ministers,37,21,4
8606,eating,171,132,17
8607,bed,102,68,15
8608,intestinal,22,15,3
8609,reverend,20,11,6
8610,falwell,6,6,3
8611,knoweldge,1,1,1
8612,resolution,351,221,16
8613,interactive,156,77,14
8614,aha,11,11,6
8615,absolutism,5,5,3
8616,aquainted,3,3,2
8617,tied,130,111,18
8618,parse,52,18,3
8619,insofar,16,15,8
8620,aberrance,2,2,2
8621,perchance,2,2,2
8622,unmotivated,2,2,2
8623,beleiver,1,1,1
8624,unapplied,1,1,1
8625,off-handedly,1,1,1
8626,conversely,11,11,6
8627,believe-it,2,1,1
8628,and-it,2,1,1
8629,becomes-true,1,1,1
8630,offshoot,4,4,2
8631,exclusion,33,31,10
8632,waving,41,36,8
8633,inaccessible,7,7,5
8634,carelessly,4,4,4
8635,homestate,1,1,1
8636,bigoted,10,10,4
8637,minnesota,200,124,17
8638,atlantic,93,39,11
8639,pa,130,109,20
8640,provences,1,1,1
8641,youngster,2,2,2
8642,florida,187,138,19
8643,stuck,174,153,20
8644,liberal,189,152,14
8645,progressive,37,36,12
8646,trip,137,109,17
8647,minnestoa,1,1,1
8648,neighbors,192,94,13
8649,cause-effect,2,2,2
8650,desperately,21,21,12
8651,judges,92,54,13
8652,choosing,75,62,17
8653,mighty,80,67,16
8654,bold,49,28,15
8655,behaves,14,13,11
8656,situaton,2,2,2
8657,confidently,5,5,3
8658,consistently,97,95,18
8659,rising,49,47,13
8660,freeedom,2,2,2
8661,kendig,40,29,3
8662,asia,55,46,9
8663,polytheists,2,2,1
8664,cuz,18,18,7
8665,contrasting,3,3,2
8666,benevolence,11,10,5
8667,provisos,5,5,2
8668,caveats,16,14,9
8669,provisios,5,5,2
8670,admission,52,41,12
8671,gedanken,2,2,2
8672,selling,358,310,19
8673,bridge,41,35,14
8674,adjusted,51,40,16
8675,tourist,11,9,6
8676,seller,38,24,9
8677,confidence,82,60,14
8678,buyer,82,72,15
8679,disinterested,17,15,3
8680,obtain,306,224,20
8681,procedures,127,88,16
8682,non-subjectively,8,8,2
8683,maybe-not,18,6,2
8684,quite-sure,22,8,2
8685,hypotheses,51,34,6
8686,ticket,189,116,14
8687,chip,1364,627,19
8688,vacuum,80,62,10
8689,admits,32,26,11
8690,wafffling,2,2,1
8691,maul,3,3,2
8692,blurb,34,31,13
8693,brat,4,4,1
8694,mcvey,5,4,2
8695,elc,5,5,2
8696,eltnc,3,3,1
8697,eng,32,31,10
8698,whyalla,3,3,1
8699,uni,28,28,11
8700,unisa,10,10,2
8701,hates,27,25,10
8702,bb,68,47,12
8703,rainbow,13,12,7
8704,smack,13,12,8
8705,refractive,10,9,3
8706,mechanisms,69,44,13
8707,alice,52,35,12
8708,well-balanced,2,2,2
8709,reasoned,47,46,13
8710,astounding,5,5,5
8711,backed,90,88,18
8712,substantiate,26,26,9
8713,supportable,5,5,4
8714,elephants,22,22,8
8715,plum,2,2,2
8716,fairy,13,12,8
8717,jupiter,129,48,4
8718,adda,39,29,3
8719,wainwright,30,30,5
8720,dim,56,52,11
8721,atal,29,29,4
8722,llanw,28,28,3
8723,mae,33,33,6
8724,ar,157,47,10
8725,werth,27,27,3
8726,equate,27,24,8
8727,recognition,92,75,16
8728,qualitative,12,11,7
8729,quantitative,24,11,8
8730,modeling,55,31,10
8731,reinterpretation,2,2,2
8732,proposer,4,3,3
8733,underlaying,1,1,1
8734,newtonian,7,6,4
8735,physic,2,2,2
8736,steve,855,617,20
8737,lang,32,30,8
8738,massacre,192,107,10
8739,purges,4,4,4
8740,goings,1,1,1
8741,bombay,10,10,3
8742,iodia,1,1,1
8743,brazilian,3,3,2
8744,oher,2,2,1
8745,re-inforcing,1,1,1
8746,infact,5,5,4
8747,programmed,59,46,14
8748,god-fearing,5,5,3
8749,researcher,38,33,12
8750,unequvocal,2,2,2
8751,obs,8,4,3
8752,reliably,33,30,16
8753,substantially,61,52,15
8754,newly,47,45,15
8755,strawman,28,22,8
8756,doctored,6,6,2
8757,mix-up,2,2,2
8758,barking,14,12,6
8759,ireland,60,43,17
8760,verrry,2,2,1
8761,prego,2,2,1
8762,circles,81,75,15
8763,embarrassed,29,26,11
8764,downfall,5,5,3
8765,clever,55,54,18
8766,lo,35,27,10
8767,beckoning,2,2,1
8768,correction,112,74,15
8769,mix,111,103,20
8770,whethe,2,2,1
8771,grip,33,27,11
8772,indictment,18,16,7
8773,occasion,46,43,18
8774,wrt,23,22,11
8775,flocking,4,4,3
8776,i'mm,1,1,1
8777,such-and,10,10,6
8778,unalterably,2,2,1
8779,indicting,2,2,1
8780,arrogance,86,55,8
8781,wont,45,44,16
8782,bzzt,8,8,4
8783,pronoun,7,6,5
8784,qualifying,9,8,7
8785,boasted,12,12,4
8786,misinformed,15,15,9
8787,put-down,2,2,1
8788,misinformation,24,23,12
8789,shines,14,12,5
8790,wholesome,16,14,4
8791,alyosha,9,9,1
8792,karamazov,10,9,1
8793,dostoevsky,10,10,2
8794,syllable-perfect,4,3,1
8795,acquaintance,20,17,7
8796,codification,2,2,2
8797,weren'tcha,4,4,2
8798,arts,57,50,13
8799,photo,104,75,16
8800,logo,100,66,16
8801,noble,36,33,11
8802,gas,698,393,15
8803,krypton,7,7,5
8804,xenon,7,6,3
8805,specifics,57,54,15
8806,electrons,38,19,8
8807,msee,4,4,3
8808,electromagnetics,3,3,2
8809,matches,42,38,17
8810,predicted,79,68,13
8811,mechanical,119,105,18
8812,repeatable,8,7,4
8813,bohr,38,27,4
8814,mid-century,3,3,2
8815,duked,3,3,2
8816,reapeatable,3,3,2
8817,measurements,68,55,13
8818,deterministic,14,14,4
8819,prejudices,13,12,8
8820,spreading,57,52,16
8821,slanderous,6,6,4
8822,mmm,1,1,1
8823,stimulating,8,8,4
8824,hoping,158,154,19
8825,disposition,14,13,5
8826,givin,7,7,2
8827,folly,39,33,9
8828,spec,114,93,11
8829,surroundings,29,26,10
8830,framing,12,11,6
8831,electron,53,33,9
8832,microscopes,6,6,4
8833,figments,3,3,3
8834,imaginations,7,7,5
8835,ha,94,55,16
8836,microscope,9,9,4
8837,twilight,12,12,6
8838,zone,248,141,19
8839,backgrounds,30,28,12
8840,observables,1,1,1
8841,aaron,132,71,13
8842,tepper,1,1,1
8843,falsify,26,15,3
8844,predicitions,4,4,2
8845,showed,321,269,19
8846,paul-jones,4,4,2
8847,nonrepeatability,5,5,2
8848,ofexperiments,4,4,2
8849,unobserved,5,5,3
8850,observability,5,5,3
8851,duffy,9,8,4
8852,nec,218,113,13
8853,substantial,110,96,17
8854,inadequate,49,44,12
8855,hitching,74,27,2
8856,hypocrisy,39,29,7
8857,dude,34,30,9
8858,wonderfully,13,13,8
8859,beaten,71,58,16
8860,rude,32,28,10
8861,coats,11,11,8
8862,delay,86,77,18
8863,reduced,181,143,19
8864,coincidental,22,22,7
8865,rearrangement,1,1,1
8866,silently,15,15,7
8867,disappear,72,60,17
8868,revision,58,45,13
8869,aa,45,39,14
8870,clearer,24,22,10
8871,root,181,106,15
8872,inter,16,16,10
8873,alia,1,1,1
8874,broadly,11,11,6
8875,indicating,56,51,17
8876,narrowly,7,7,6
8877,vindicating,1,1,1
8878,skepticism,100,93,6
8879,depicts,4,3,3
8880,highlighter,1,1,1
8881,offense,169,125,12
8882,upheld,13,11,7
8883,defended,31,26,9
8884,amicable,2,2,2
8885,club,246,152,16
8886,construed,28,26,12
8887,in-context,1,1,1
8888,interpretationa,1,1,1
8889,essays,7,7,4
8890,correspondents,14,14,7
8891,shocked,40,39,13
8892,fallen,85,80,16
8893,anytime,48,48,14
8894,waiting,290,246,20
8895,crumbling,3,3,3
8896,safely,73,65,15
8897,boast,19,18,9
8898,estate,43,36,14
8899,developer,83,72,14
8900,liquidate,10,10,3
8901,holdings,11,11,4
8902,michelle,14,11,5
8903,celetial,3,3,1
8904,swim,18,18,8
8905,rounded,28,22,9
8906,agrees,62,61,17
8907,ptolemic,2,2,1
8908,orbitting,3,3,2
8909,copernicus,6,6,2
8910,gallileo,3,3,2
8911,circling,4,4,2
8912,moving,316,259,20
8913,oops,68,66,18
8914,wishy,2,2,1
8915,washy,2,2,1
8916,celestial,31,19,5
8917,interpolation,33,19,4
8918,brackets,23,20,12
8919,bucaille,8,5,1
8920,maurice,28,24,8
8921,travelling,38,34,12
8922,geocentrism,7,4,1
8923,incarcerate,2,2,2
8924,peoples,103,90,15
8925,behaviours,8,6,4
8926,organisms,39,29,8
8927,kicking,43,39,13
8928,supplies,90,84,18
8929,colony,31,15,7
8930,abundance,23,23,9
8931,basics,26,23,12
8932,sibling,5,5,5
8933,peers,21,18,9
8934,condone,33,26,10
8935,evaluate,72,62,14
8936,paragraphs,34,30,12
8937,disorganised,5,5,3
8938,garble,4,4,4
8939,bandwidth,115,89,18
8940,orbits,54,27,3
8941,orbited,5,4,2
8942,insight,71,63,19
8943,neighborhood,78,64,15
8944,elipses,1,1,1
8945,geometrical,8,6,2
8946,shapes,17,10,6
8947,rectangle,50,31,7
8948,human-created,1,1,1
8949,seldom,35,32,14
8950,rectangular,21,21,7
8951,instinctively,9,8,4
8952,inspiration,31,31,10
8953,translates,15,14,8
8954,addressing,95,81,15
8955,existent,28,26,6
8956,surgeon,35,21,7
8957,geocentric,6,4,2
8958,rage,35,28,10
8959,southern,196,130,17
8960,convention,304,73,18
8961,convening,5,5,2
8962,freemasonry,22,10,4
8963,anti-masonic,6,5,2
8964,holly,28,20,5
8965,carrier,75,59,14
8966,amuse,10,10,6
8967,ministry,134,86,9
8968,beaumont,4,4,2
8969,booklet,51,16,9
8970,provisions,69,44,9
8971,allies,91,56,8
8972,iv,117,82,16
8973,conservative,137,101,14
8974,formulators,2,2,2
8975,freemasons,6,5,4
8976,toleration,14,4,2
8977,disciples,129,53,4
8978,antithesis,4,4,2
8979,dynamic,94,72,17
8980,freemason,5,5,2
8981,fraternity,10,10,6
8982,equality,38,29,6
8983,writers,98,83,17
8984,sectarian,16,12,4
8985,narrowness,6,6,6
8986,sectarianism,2,2,2
8987,cousins-liberty,2,2,2
8988,fraternity-is,2,2,2
8989,subtlest,2,2,2
8990,lodge,23,14,7
8991,repentance,40,34,4
8992,dedication,10,10,4
8993,bruce,241,180,20
8994,desitter,12,12,2
8995,hyperspace,17,17,4
8996,purist,9,9,4
8997,govern,38,31,8
8998,horizon,125,49,12
8999,space-time,8,8,4
9000,divided,74,63,18
9001,idiotic,39,35,11
9002,lately,103,98,18
9003,acquaintace,2,2,1
9004,surviving,32,30,12
9005,scraps,4,4,4
9006,autographs,3,3,3
9007,sometime,101,99,18
9008,shortly,76,67,17
9009,originate,29,28,9
9010,identified,111,79,17
9011,clam,6,6,4
9012,stirrer,2,2,1
9013,connor,28,13,7
9014,resemblence,7,7,4
9015,passive,51,39,14
9016,smoking,88,48,15
9017,whadda,3,3,2
9018,smiley,51,37,13
9019,conners,3,3,2
9020,bobbys,2,2,1
9021,passive-aggressive,6,6,3
9022,shoulder,84,72,15
9023,wasted,61,56,18
9024,teasing,1,1,1
9025,performance,697,439,20
9026,artist,41,35,8
9027,name-calling,19,18,8
9028,point-by,1,1,1
9029,newbie,29,27,8
9030,lifespan,9,7,6
9031,stretches,18,13,6
9032,anonymity,104,7,4
9033,occassion,8,8,4
9034,caustic,3,3,3
9035,boob,1,1,1
9036,breath,66,63,17
9037,excretory,1,1,1
9038,store,281,225,19
9039,earn,66,55,18
9040,daft,5,5,4
9041,testicle,1,1,1
9042,stepped,28,27,11
9043,goddamned,4,4,3
9044,cannibalistic,2,2,2
9045,necrophiliac,1,1,1
9046,assess,44,31,8
9047,sleeve,14,13,8
9048,suspected,49,46,12
9049,sleeves,14,13,7
9050,meager,5,5,4
9051,jimmy,98,91,11
9052,dispelled,3,3,3
9053,detected,65,55,15
9054,bummin,2,1,1
9055,whispering,5,5,4
9056,ear,85,51,13
9057,delusional,11,10,3
9058,bye,47,41,16
9059,slim-jim,1,1,1
9060,bye-bye,3,3,3
9061,flintstone,4,4,2
9062,chewables,1,1,1
9063,place-names,2,2,1
9064,vocabulary,8,8,4
9065,one-writer,2,2,1
9066,archeologist,6,6,3
9067,collen,2,2,1
9068,andres,21,17,3
9069,grino,4,4,1
9070,brandt,13,12,8
9071,casilla,2,2,1
9072,santiago,13,10,3
9073,chile,10,10,5
9074,hay,23,19,5
9075,realidad,4,2,1
9076,razon,2,2,1
9077,su,41,23,14
9078,profeta,2,2,1
9079,chamberlain,12,9,4
9080,timor,38,11,3
9081,gulf,111,54,10
9082,bombed,27,26,7
9083,missiled,2,2,1
9084,invaded,57,41,7
9085,nicaragua,9,5,3
9086,grenada,8,6,4
9087,panama,22,11,4
9088,mexico,73,59,17
9089,hawaii,34,30,10
9090,liberated,10,9,3
9091,cubans,6,4,3
9092,completion,28,23,11
9093,strategic,50,45,12
9094,strip,164,94,20
9095,invited,85,73,14
9096,missiles,29,24,7
9097,spain,35,26,12
9098,border,222,147,18
9099,connotation,12,12,5
9100,islands,81,33,8
9101,invading,47,34,6
9102,score,226,150,13
9103,peace-nik,18,7,1
9104,masturbate,5,5,3
9105,guns'n,9,9,3
9106,ammo,53,40,8
9107,peace-at,3,2,1
9108,all-costs,2,2,1
9109,czechoslakia,2,2,1
9110,poland,23,20,9
9111,averted,3,3,2
9112,slavs,11,9,2
9113,dissidents,11,10,3
9114,heel,26,16,7
9115,peace-niks,6,4,1
9116,point-of,8,8,4
9117,legitimately,19,19,6
9118,militate,4,4,1
9119,rank,42,40,13
9120,warmongers,2,2,1
9121,freedoms,93,57,9
9122,cheering,18,15,7
9123,dk,33,16,8
9124,josef,6,6,2
9125,savior,53,39,5
9126,keresh,2,2,1
9127,intention,79,71,16
9128,ties,47,39,10
9129,apatheists,1,1,1
9130,lutheran,44,26,3
9131,reads,148,116,19
9132,gate,52,42,16
9133,disturb,8,7,7
9134,eagerly,14,14,6
9135,cop,132,80,11
9136,smile,24,24,12
9137,swallow,35,26,11
9138,unconsciously,3,3,2
9139,exposition,7,5,3
9140,bears,54,44,12
9141,long-disputed,1,1,1
9142,resemblance,25,23,10
9143,structuralists,1,1,1
9144,broad-brush,1,1,1
9145,crude,19,19,7
9146,over-enthusiastic,1,1,1
9147,mores,4,3,2
9148,adopting,10,10,6
9149,jail,93,85,11
9150,permissible,7,6,3
9151,honour,23,18,7
9152,thus-and,10,9,3
9153,borrowing,14,13,7
9154,massacres,87,60,4
9155,northern,150,106,17
9156,democracies,21,16,5
9157,motivates,12,11,3
9158,indonesians,6,5,3
9159,timorese,3,3,1
9160,indonesia,13,7,5
9161,portguese,1,1,1
9162,territory,173,115,14
9163,forcibly,16,15,5
9164,annexed,26,16,3
9165,portuguese,6,3,2
9166,secession,33,8,2
9167,aceh,1,1,1
9168,brutally,20,14,4
9169,dealt,73,67,14
9170,harshly,3,2,2
9171,secessionist,1,1,1
9172,armed,351,260,13
9173,benny,10,8,5
9174,murdani,2,1,1
9175,flamethrower,2,2,1
9176,koresh-fetesh,1,1,1
9177,compound,500,300,18
9178,noon,34,29,12
9179,dried,24,24,10
9180,sins,179,107,7
9181,jerky,12,11,4
9182,fetishes,3,2,2
9183,meddling,2,2,2
9184,creations,13,11,7
9185,loves,82,71,12
9186,unquestionably-miraculous,1,1,1
9187,chat,11,9,5
9188,sociology,25,19,8
9189,focused,31,31,14
9190,disciplines,17,16,7
9191,exceptionally,22,17,11
9192,norms,11,11,5
9193,micro,90,66,13
9194,ervin,2,2,2
9195,goffman,4,2,2
9196,deference,4,4,3
9197,demeanor,5,5,3
9198,theoretical,94,74,15
9199,academic,136,79,17
9200,escapes,28,28,11
9201,boredom,9,8,6
9202,heavily,111,93,17
9203,jargon-laden,2,2,2
9204,unreadable,20,18,7
9205,aims,21,21,8
9206,setting,372,258,20
9207,systematized,2,2,2
9208,interpersonal,12,10,6
9209,realtions,2,2,2
9210,renego,2,2,2
9211,tiation,2,2,2
9212,siemon,39,35,3
9213,window,1449,575,20
9214,tears,55,45,14
9215,scald,6,6,2
9216,crooked,23,14,6
9217,right-thinking,4,4,2
9218,tens,72,66,10
9219,iraqis,29,14,2
9220,liberate,12,12,5
9221,oil,487,224,17
9222,hkuwait,2,2,1
9223,hurrah,9,7,3
9224,over-exaggerated,2,2,1
9225,civilian,164,100,10
9226,iraqi,93,41,5
9227,anti-war,2,2,1
9228,exploited,10,10,6
9229,emotionalism,6,6,4
9230,geographical,38,30,10
9231,casualties,55,33,8
9232,armies,50,37,7
9233,duration,44,38,12
9234,measures,160,126,18
9235,statistic,52,34,9
9236,combatants,5,5,4
9237,korea,44,18,9
9238,cbs,25,19,8
9239,nbc,22,22,9
9240,abc,144,70,10
9241,cruise,65,55,10
9242,missile,44,34,8
9243,bits,516,232,19
9244,surgical,31,26,6
9245,bombing,119,69,9
9246,advances,43,42,16
9247,blanket-bombing,8,6,1
9248,bemoaning,11,10,4
9249,cities,227,146,17
9250,appalling,20,19,7
9251,wholesale,27,26,10
9252,bomber,12,12,6
9253,harris,73,53,16
9254,all-out,11,9,4
9255,japan,187,118,18
9256,squashed,9,9,6
9257,hundread,1,1,1
9258,slavic,5,5,3
9259,descent,38,31,11
9260,fire-bombings,2,2,1
9261,losses,48,41,13
9262,smaller,263,216,20
9263,misidentified,2,2,1
9264,entrenched,9,8,4
9265,depose,1,1,1
9266,tibet,18,13,5
9267,iraq,154,72,8
9268,misjudged,5,4,2
9269,hussein,73,41,8
9270,drastically,25,24,10
9271,supply,456,335,20
9272,judicious,11,11,5
9273,concerted,15,15,7
9274,invade,41,39,8
9275,off-base,3,3,2
9276,sounding,52,44,14
9277,gobble,3,3,2
9278,conquest,29,23,7
9279,appeasement,9,7,3
9280,remotely,50,42,15
9281,intervened,18,18,5
9282,lessons,37,32,12
9283,alliance,42,37,9
9284,czechoslavkia,1,1,1
9285,eventual,11,11,8
9286,dresden,7,7,4
9287,hamburg,46,27,4
9288,grandiose,7,7,5
9289,quest,53,47,14
9290,reich,45,23,4
9291,stemmed,2,2,1
9292,diplomacy,17,16,3
9293,wimped,2,2,1
9294,baghdad,15,12,5
9295,naught,2,2,1
9296,incisive,2,2,1
9297,rodney,46,38,13
9298,verdict,46,33,10
9299,awful,141,117,18
9300,policemen,36,25,5
9301,officers,273,181,11
9302,jurors,8,7,3
9303,allegedly,47,40,11
9304,shallow,21,19,9
9305,foaming,6,6,4
9306,video,952,576,18
9307,tape,586,286,20
9308,defenceless,10,7,2
9309,revered,5,5,3
9310,seemingly,57,52,16
9311,prosecution,42,28,6
9312,principals,6,6,5
9313,cops,254,148,11
9314,mind-control,2,2,2
9315,hallucination,6,6,4
9316,lasers,22,18,6
9317,faked,12,10,7
