,word,word_freq,doc_freq,group_freq
31393,thrills,3,3,3
31394,chills,3,3,2
31395,prizes,19,16,6
31396,hurricane,19,15,5
31397,geordi,1,1,1
31398,laforge,1,1,1
31399,roddenberry,2,2,1
31400,blanc,4,4,2
31401,prestige,20,18,7
31402,rp,17,8,5
31403,ynj,3,3,2
31404,stadtherr,1,1,1
31405,storms,17,13,5
31406,gnr,1,1,1
31407,incessantly,1,1,1
31408,nonstop,3,3,3
31409,digging,25,23,12
31410,politeness,9,5,5
31411,familiarize,6,3,3
31412,x-last,14,14,2
31413,general-faq,4,1,1
31414,last-modified,18,18,4
31415,elliotte,5,3,3
31416,harold,32,21,8
31417,hqx,8,3,3
31418,cpt,4,1,1
31419,packit,2,1,1
31420,seventeenth,3,2,2
31421,isolate,21,19,8
31422,preventive,15,12,4
31423,unneeded,3,2,2
31424,reevaluate,3,3,3
31425,allot,2,1,1
31426,tuneup,2,2,1
31427,printmonitor,3,3,1
31428,miscellanea,1,1,1
31429,spacesaver,2,1,1
31430,timestwo,2,1,1
31431,edisk,1,1,1
31432,tidbits,10,10,6
31433,trademark,36,18,11
31434,linotype-hell,1,1,1
31435,aladdin,4,3,2
31436,alysis,2,1,1
31437,tradenames,1,1,1
31438,system-faq,2,1,1
31439,misc-faq,2,1,1
31440,wdef,1,1,1
31441,nvir,1,1,1
31442,sfgetfile,1,1,1
31443,mauve,1,1,1
31444,supercdevblaster,1,1,1
31445,incensed,8,8,5
31446,newly-installed,2,2,2
31447,maccompress,3,1,1
31448,newcomers,7,7,4
31449,section-number,1,1,1
31450,question-number,1,1,1
31451,daryl,49,35,5
31452,spitzer,1,1,1
31453,irregularly,2,2,2
31454,cross-platform,1,1,1
31455,netiquette,3,2,2
31456,rotten,18,18,9
31457,oysters,1,1,1
31458,thundering,6,6,3
31459,mispost,1,1,1
31460,dwellers,2,2,2
31461,aleuts,1,1,1
31462,catch-all,1,1,1
31463,non-communications,1,1,1
31464,macos,3,3,2
31465,non-hypercard,1,1,1
31466,writenow,1,1,1
31467,provincial,27,14,4
31468,brilliance,4,4,3
31469,pwfaq,1,1,1
31470,rascal,3,2,2
31471,manageable,3,3,3
31472,scandinavians,7,7,4
31473,semi-official,1,1,1
31474,redistribute,13,12,5
31475,macarch,3,1,1
31476,telnetting,2,2,2
31477,disinfectant,6,2,1
31478,substrings,1,1,1
31479,disi,1,1,1
31480,substring,3,2,2
31481,dross,1,1,1
31482,two-fork,1,1,1
31483,chokes,11,7,3
31484,yyy,2,2,2
31485,two-step,1,1,1
31486,double-clickable,1,1,1
31487,extractors,1,1,1
31488,uutool,2,1,1
31489,suntar,2,1,1
31490,macutil,3,1,1
31491,decompressors,1,1,1
31492,unstuff,2,1,1
31493,unstuffit,1,1,1
31494,stuffed,16,16,7
31495,net-bandwidth,1,1,1
31496,dik,2,2,2
31497,debinhex,1,1,1
31498,indispensable,5,5,3
31499,mountimage,2,1,1
31500,double-clicked,2,1,1
31501,decompressing,1,1,1
31502,designation,22,12,10
31503,payware,5,1,1
31504,superdisk,1,1,1
31505,mcmurdo,1,1,1
31506,dealership,32,27,4
31507,breathing,37,28,8
31508,quivering,5,5,5
31509,protoplasmic,1,1,1
31510,jelly,5,5,4
31511,nerd,3,3,2
31512,terrifying,14,14,4
31513,non-macintosh,2,2,2
31514,ten-step,1,1,1
31515,preventative,9,8,4
31516,rebuilding,24,15,10
31517,quarkxpress,2,1,1
31518,anti-viral,2,2,2
31519,infections,101,55,3
31520,rarer,2,2,2
31521,twiddled,1,1,1
31522,disastrous,9,9,5
31523,isolating,5,5,5
31524,progressively,9,8,5
31525,vanishes,4,4,3
31526,boomerang,2,2,2
31527,tune-up,8,8,3
31528,tune-ups,4,4,2
31529,nine-step,1,1,1
31530,dearchived,1,1,1
31531,rethink,8,8,5
31532,attracts,10,10,4
31533,destabilizes,1,1,1
31534,accesspc,1,1,1
31535,bloated,5,5,4
31536,bums,22,10,7
31537,slate,9,6,5
31538,volaski,1,1,1
31539,commentkeeper,2,1,1
31540,depress,10,10,5
31541,rethinking,33,32,3
31542,climb,18,16,8
31543,degrades,10,10,5
31544,non-editable,1,1,1
31545,steinberg,3,2,2
31546,bootman,2,1,1
31547,infrequently,7,6,5
31548,fragmented,7,6,4
31549,suitcase,2,2,2
31550,performas,6,4,1
31551,redux,1,1,1
31552,diskfit,1,1,1
31553,defragment,2,1,1
31554,shrink-wrap,1,1,1
31555,reclaim,8,8,7
31556,shareable,3,3,2
31557,mos,12,11,5
31558,jann,1,1,1
31559,maciifx,2,2,1
31560,hardcore,6,6,4
31561,initiation,18,17,8
31562,sdtr,2,2,1
31563,jiggles,7,3,2
31564,relocate,3,3,3
31565,budzinski,1,1,1
31566,maya,3,3,1
31567,geeze,3,3,1
31568,recapitulate,1,1,1
31569,provocation,10,9,4
31570,bewildering,1,1,1
31571,overtaxed,2,2,2
31572,stoicism,1,1,1
31573,jitter,2,2,1
31574,potentiometer,4,4,3
31575,numbercrunching,1,1,1
31576,injection-molded,1,1,1
31577,fea,1,1,1
31578,sturdy,12,12,8
31579,unpadded,1,1,1
31580,bookbag,3,3,3
31581,travelled,8,7,5
31582,walkman,16,14,6
31583,discman,2,2,2
31584,flimsiness,1,1,1
31585,month-old,2,2,2
31586,familly,1,1,1
31587,zeinth,2,1,1
31588,trinitrons,2,1,1
31589,not-that,1,1,1
31590,machinces,1,1,1
31591,assembly-line,3,3,2
31592,direct-view,1,1,1
31593,shishin,3,3,2
31594,squish,8,6,3
31595,yamada,6,6,3
31596,acces,4,4,3
31597,powerport,1,1,1
31598,matlab,3,1,1
31599,weeee,1,1,1
31600,simulab,1,1,1
31601,simulink,1,1,1
31602,take-home,3,3,2
31603,then-destroy,1,1,1
31604,site-release,1,1,1
31605,pirating,15,11,3
31606,incase,3,3,2
31607,enuff,6,6,4
31608,afterdark-mandelbrot,1,1,1
31609,systemcrash,1,1,1
31610,perfomence,1,1,1
31611,flammable,14,14,4
31612,ignite,34,30,9
31613,eyeware,1,1,1
31614,duodock,6,5,1
31615,stem,17,16,8
31616,sorely,7,7,4
31617,dissapointed,2,2,2
31618,moc,2,2,2
31619,muli-tasking,1,1,1
31620,multitos,1,1,1
31621,falcons,3,2,2
31622,dorothy,62,50,4
31623,adressable,1,1,1
31624,schwegler,1,1,1
31625,reznova,1,1,1
31626,novalink,1,1,1
31627,steffo,1,1,1
31628,about-to,1,1,1
31629,yank,5,5,3
31630,silicone,13,6,4
31631,conducts,20,20,9
31632,tacky,14,14,4
31633,stickiness,2,2,2
31634,suffcient,1,1,1
31635,jar,7,7,6
31636,lilybank,1,1,1
31637,gardens,4,4,3
31638,usebangnet,1,1,1
31639,powercard,8,2,1
31640,powercards,2,2,1
31641,spiegel,8,8,4
31642,dispose,7,7,5
31643,sndplay,3,1,1
31644,buffercmds,1,1,1
31645,im-v,1,1,1
31646,cancelling,3,3,3
31647,preexisting,3,3,3
31648,buffercmd,1,1,1
31649,snddocommand,1,1,1
31650,purchaser,10,10,7
31651,bogged,3,3,3
31652,integrals,3,3,3
31653,saiid,5,4,1
31654,paryavi,5,4,1
31655,ehman,2,1,1
31656,monchrome,1,1,1
31657,newlife,2,2,1
31658,settinÿûg,1,1,1
31659,bothe,2,2,2
31660,muÿch,1,1,1
31661,macwherehouse,1,1,1
31662,btheÿy,1,1,1
31663,belÿûieve,1,1,1
31664,sepÿerate,1,1,1
31665,verry,6,3,2
31666,ericronin,1,1,1
31667,familynet,2,2,1
31668,icdmnet,2,2,1
31669,cronin,4,4,3
31670,nevai,7,5,1
31671,wrok,1,1,1
31672,datadesks,1,1,1
31673,advertize,2,2,2
31674,wek,1,1,1
31675,articel,5,5,2
31676,newsbyte,1,1,1
31677,low-slung,1,1,1
31678,voice-recognition,1,1,1
31679,casper,25,23,4
31680,high-fidelity,1,1,1
31681,phonemes,3,3,2
31682,ekg,9,7,2
31683,voltages,19,14,2
31684,astec,1,1,1
31685,fubar,2,2,2
31686,surgery,130,79,9
31687,diodes,7,7,3
31688,pica,1,1,1
31689,woody,13,10,6
31690,woodman,1,1,1
31691,praxis,2,2,2
31692,manvers,1,1,1
31693,hecht,1,1,1
31694,herzog,7,6,3
31695,duct,8,8,3
31696,epoxy,14,8,4
31697,jocks,5,4,3
31698,digidesgn,1,1,1
31699,audiomedia,2,2,2
31700,well-protected,5,5,2
31701,fatigue,24,22,9
31702,expands,15,12,9
31703,predeccesors,1,1,1
31704,increaces,2,2,2
31705,prolong,9,9,6
31706,maclc,1,1,1
31707,monotor,1,1,1
31708,unlockfolder,1,1,1
31709,lepa,1,1,1
31710,untill,15,15,9
31711,maxed,3,3,2
31712,s-vhs,4,4,3
31713,bratton,1,1,1
31714,appleone,1,1,1
31715,suppoused,3,3,1
31716,smyton,1,1,1
31717,gestalt,2,2,2
31718,gestaltpowermanagerattributesfoodspreadproduct,1,1,1
31719,argle,1,1,1
31720,bargle,1,1,1
31721,morble,1,1,1
31722,whoosh,1,1,1
31723,pepsi,10,9,4
31724,panties,3,2,2
31725,sanders,32,23,7
31726,langley,24,23,6
31727,forgo,5,5,3
31728,galilei,4,3,3
31729,drain,74,54,8
31730,resart,1,1,1
31731,syetem,1,1,1
31732,displyed,1,1,1
31733,cigar,5,5,3
31734,twiggy,1,1,1
31735,ossip,4,2,1
31736,kaehr,4,2,1
31737,hermannstrasse,2,2,1
31738,llllll,1,1,1
31739,macvision,1,1,1
31740,secs,6,6,4
31741,freeze-frame,1,1,1
31742,wonderd,2,2,1
31743,two-page,3,3,3
31744,snafus,1,1,1
31745,bundles,3,2,2
31746,inaddition,1,1,1
31747,kasanic,2,2,1
31748,micro-order,2,2,1
31749,j-beda,1,1,1
31750,hfat,1,1,1
31751,gantz,1,1,1
31752,maciivx,1,1,1
31753,houghton,13,13,4
31754,snaps,7,7,5
31755,backlighting,1,1,1
31756,timse,1,1,1
31757,disinfectent,1,1,1
31758,shameful,98,96,8
31759,backgrounder,10,3,2
31760,digikey,8,7,2
31761,machined,1,1,1
31762,augat,1,1,1
31763,pass-through,4,4,4
31764,unbend,1,1,1
31765,desoldering,3,2,1
31766,multi-layer,4,4,3
31767,reinsert,2,2,2
31768,reattach,1,1,1
31769,amiss,2,2,2
31770,recheck,2,2,2
31771,handiwork,4,2,2
31772,condolences,8,8,7
31773,astounded,7,7,6
31774,britons,3,3,2
31775,air-speed,1,1,1
31776,unladen,1,1,1
31777,auuuuuuuugh,1,1,1
31778,bedemir,1,1,1
31779,swallows,9,5,3
31780,plp,5,5,2
31781,stovsky,1,1,1
31782,plating,1,1,1
31783,parachutes,6,5,4
31784,dab,10,3,3
31785,cyanoacrylate,2,2,2
31786,heatsinked,3,1,1
31787,realtech,4,1,1
31788,pdqsi,3,1,1
31789,videospigot,1,1,1
31790,unheatsinked,1,1,1
31791,gatekeeper,3,3,3
31792,billyb,1,1,1
31793,bouncer,3,3,3
31794,impatiently,2,2,2
31795,xcmds,1,1,1
31796,supercard,1,1,1
31797,msrp,9,8,3
31798,reductions,15,14,6
31799,nash,4,4,4
31800,factiod,7,7,1
31801,fogel,2,2,2
31802,osz,3,1,1
31803,truble,2,1,1
31804,befor,8,7,3
31805,hardtime,1,1,1
31806,kwhetstones,2,1,1
31807,towers,67,39,7
31808,quicksort,1,1,1
31809,sieve,8,4,3
31810,upperlimit,2,1,1
31811,orignal,3,3,2
31812,garantied,1,1,1
31813,importaned,1,1,1
31814,mutch,9,5,4
31815,temperatur,2,1,1
31816,ventilator,3,3,3
31817,fagan,2,2,2
31818,anand,2,2,2
31819,minidocks,1,1,1
31820,enterprising,5,5,4
31821,expiriencing,1,1,1
31822,olsen,8,5,4
31823,kuk-jin,1,1,1
31824,chang,14,12,3
31825,multi-state,1,1,1
31826,doge,10,10,3
31827,dobbs-approved,10,10,3
31828,conspirator,11,11,4
31829,cludge,1,1,1
31830,casing,7,7,5
31831,lamendola,1,1,1
31832,lard,10,9,3
31833,montitor,3,3,1
31834,reasoj,3,3,1
31835,electricy,3,3,1
31836,pinged,1,1,1
31837,conditioning,27,24,7
31838,systems-powerbook,3,3,1
31839,bundle-w,2,2,1
31840,flpy,2,2,1
31841,adpt,2,2,1
31842,continous,6,6,2
31843,macportable,4,2,1
31844,dohr,2,1,1
31845,totallysurprised,1,1,1
31846,quadracache,1,1,1
31847,non-composite,4,2,1
31848,marty,50,39,9
31849,sachs,9,8,3
31850,ars,2,2,2
31851,agronomy,1,1,1
31852,uiuc,2,2,2
31853,goodwin,1,1,1
31854,ayone,2,2,2
31855,easing,3,3,2
31856,oakley,4,4,3
31857,designeds,1,1,1
31858,angled,1,1,1
31859,riegsecker,1,1,1
31860,barney,13,11,6
31861,power-saving,2,1,1
31862,controllable,4,4,3
31863,gx-related,1,1,1
31864,wwdc,1,1,1
31865,opstad,1,1,1
31866,cgrafports,2,2,1
31867,grafports,2,2,1
31868,discusse,2,2,1
31869,adnausium,2,2,1
31870,pseudo-disclaimer,1,1,1
31871,bancrupcy,1,1,1
31872,silentwriter,1,1,1
31873,kyocera,5,3,2
31874,nordgren,1,1,1
31875,forsake,11,5,4
31876,hearth,1,1,1
31877,acre,6,6,5
31878,superdrives,3,3,1
31879,apple-authorized,1,1,1
31880,landover,3,2,2
31881,adminsitration,1,1,1
31882,hatch,19,16,6
31883,vxc,1,1,1
31884,moniterm,2,2,2
31885,hulking,2,2,1
31886,factoid,9,9,3
31887,diluted,8,8,5
31888,dpm,2,2,1
31889,alexandria,32,20,5
31890,hurree,2,2,1
31891,babu,2,2,1
31892,cleanliness,4,4,4
31893,silmultaneoulsy,1,1,1
31894,iwan,1,1,1
31895,gunawan,1,1,1
31896,drams,3,3,3
31897,single-bank,2,1,1
31898,dual-bank,1,1,1
31899,always-on,1,1,1
31900,gigawatts,1,1,1
31901,attachments,5,5,5
31902,battleship,1,1,1
31903,steeper,3,3,1
31904,passionate,30,30,7
31905,o'casey,22,22,4
31906,self-shutdown,1,1,1
31907,power-shutdown,1,1,1
31908,appliance,9,6,4
31909,bio-med,1,1,1
31910,stoarage,4,4,1
31911,combicache,1,1,1
31912,cking,5,5,3
31913,homeboys,4,4,2
31914,homeboy,3,3,2
31915,moya,1,1,1
31916,safest,11,11,8
31917,mac-vga,1,1,1
31918,melton,3,3,2
31919,undetected,7,6,5
31920,timedrive,2,2,1
31921,spooling,2,2,1
31922,quitting,8,7,4
31923,stylewriterii,2,2,1
31924,bizer,4,3,1
31925,macwatch,1,1,1
31926,reviever,1,1,1
31927,flatmate,1,1,1
31928,havce,1,1,1
31929,howrever,1,1,1
31930,invoice,17,8,2
31931,daisy-chained,2,2,1
31932,pushbutton,4,4,2
31933,flickers,4,4,4
31934,sager,2,2,1
31935,peeve,4,4,3
31936,front-mounted,2,2,1
31937,private-sector,2,2,1
31938,consumed,33,31,12
31939,vermont,18,11,7
31940,epa,34,17,8
31941,automobiles,31,26,8
31942,nitrogen,27,19,6
31943,pollutants,5,4,3
31944,almanac,35,23,9
31945,envirnomental,2,2,1
31946,hutchison,3,3,2
31947,susanmarie,2,2,1
31948,harrington,2,2,1
31949,chimes,16,8,2
31950,re-powerup,2,2,1
31951,spurious,18,17,8
31952,willie,48,39,8
31953,fong,4,4,2
31954,oceanography,5,5,4
31955,whch,1,1,1
31956,hardwares,2,2,2
31957,barge,3,3,3
31958,syndrome,129,78,9
31959,orig,17,11,4
31960,width-wise,2,2,2
31961,thang,4,4,3
31962,unqualified,7,7,5
31963,vga-q,1,1,1
31964,assanine,1,1,1
31965,thech,1,1,1
31966,compitantly,1,1,1
31967,suppport,1,1,1
31968,smelly,2,2,2
31969,sock,7,7,5
31970,eater,9,8,5
31971,kilohertz,1,1,1
31972,boarder,3,3,3
31973,net-equette,2,2,1
31974,non-quoted,2,2,1
31975,shortcuts,4,4,3
31976,whopping,5,5,4
31977,aplpications,2,2,1
31978,lik,4,4,3
31979,inteval,1,1,1
31980,mammals,9,9,6
31981,procolor,2,1,1
31982,speculations,16,15,8
31983,simultaneaously,1,1,1
31984,blames,8,8,5
31985,interferes,10,10,9
31986,poltergeists,1,1,1
31987,carlo,13,12,5
31988,tiana,2,2,1
31989,törnblom,6,6,4
31990,nexus,6,6,4
31991,detaches,1,1,1
31992,adpater,1,1,1
31993,aprox,4,4,3
31994,mei-mei,1,1,1
31995,ltx,1,1,1
31996,videovision,1,1,1
31997,secam,2,2,1
31998,coversions,2,2,1
31999,superceeded,2,2,1
32000,homemade,5,5,4
32001,demise,9,9,6
32002,outbounds,1,1,1
32003,severly,10,9,6
32004,christer,1,1,1
32005,ericson,1,1,1
32006,sundstrom,2,2,2
32007,maccon,2,2,1
32008,resembels,2,2,1
32009,lc-serie,2,2,1
32010,probleme,2,2,1
32011,conncetor,2,2,1
32012,incline,2,2,2
32013,daisy-chain,2,2,2
32014,callan,2,1,1
32015,gargantuan,1,1,1
32016,woulda,4,4,3
32017,wargo,1,1,1
32018,wacks,3,3,2
32019,quickkeys,1,1,1
32020,reprograms,1,1,1
32021,p-r,1,1,1
32022,durring,2,2,2
32023,kidwell,3,2,1
32024,minifinders,1,1,1
32025,matrix-printer,1,1,1
32026,iisp,1,1,1
32027,lqs,1,1,1
32028,peformas,1,1,1
32029,appleus,4,1,1
32030,gribble,1,1,1
32031,grrrrr,2,2,2
32032,pam,16,12,5
32033,mullen,46,21,2
32034,dbug,1,1,1
32035,infoline,3,3,2
32036,verifies,7,7,6
32037,hester,1,1,1
32038,passenger,121,76,7
32039,lepard,1,1,1
32040,de-gauss,1,1,1
32041,knobs,7,6,4
32042,maliciousness,1,1,1
32043,herbig,1,1,1
32044,post'em,1,1,1
32045,victoriaus,1,1,1
32046,multipule,1,1,1
32047,achievable,6,6,2
32048,savitski,7,4,1
32049,desy-deutsches,2,2,1
32050,elektronen,3,3,2
32051,notkestr,2,2,1
32052,vxdesy,2,2,1
32053,ucla,18,16,6
32054,maniacs,4,4,3
32055,hybrid,8,8,6
32056,suptayoo,2,2,1
32057,macprint,1,1,1
32058,hardesty,1,1,1
32059,meiko,2,2,2
32060,trapelo,1,1,1
32061,karstadt,1,1,1
32062,murry,3,3,3
32063,macvalley,3,2,1
32064,burbank,6,5,3
32065,hacienda,3,2,1
32066,sangabriel,3,2,1
32067,unformated,1,1,1
32068,benecia,1,1,1
32069,berkley,10,4,4
32070,claremont,3,3,3
32071,allnet,1,1,1
32072,imagine-net,1,1,1
32073,enet,1,1,1
32074,guerilla,24,21,3
32075,symbiotics,1,1,1
32076,verne,10,8,2
32077,altos,15,5,5
32078,macisland,1,1,1
32079,macshasta,1,1,1
32080,shasta,1,1,1
32081,newhall,2,2,2
32082,gooey,1,1,1
32083,mugu,1,1,1
32084,sbamug,1,1,1
32085,emptv,1,1,1
32086,macdaze,1,1,1
32087,crumal,1,1,1
32088,cyborg,1,1,1
32089,comminque,1,1,1
32090,simi,6,5,5
32091,jake,88,79,8
32092,solona,1,1,1
32093,vizability,1,1,1
32094,experince,2,2,2
32095,recommending,10,9,5
32096,slightly-faster,1,1,1
32097,longtime,5,5,4
32098,speed-identical,1,1,1
32099,reccomend,3,3,3
32100,hp-ib,4,4,2
32101,eeprom,18,10,4
32102,wrists,10,6,3
32103,stratton,1,1,1
32104,powerdrive,1,1,1
32105,duthie,1,1,1
32106,re-checked,1,1,1
32107,spex,1,1,1
32108,purwin,1,1,1
32109,gracefully,5,5,5
32110,disruption,2,2,2
32111,sendng,1,1,1
32112,heater,26,23,7
32113,powerboks,2,2,1
32114,espen,3,2,1
32115,through-out,2,2,1
32116,lamg,1,1,1
32117,mac-only,1,1,1
32118,handscanners,1,1,1
32119,collin,2,2,2
32120,superdrive,3,2,1
32121,start-up,16,9,6
32122,unresponsive,4,4,3
32123,smidge,2,2,1
32124,silicon-free,1,1,1
32125,comany,3,3,3
32126,amarillo,3,3,2
32127,declairation,1,1,1
32128,astronautics,16,14,2
32129,wisconsin-madison,5,5,3
32130,radke,1,1,1
32131,anonymouse,1,1,1
32132,rtsi,1,1,1
32133,aquisition,2,2,2
32134,gpib,1,1,1
32135,haggling,9,9,4
32136,saturn,170,58,4
32137,shopped,5,5,3
32138,montgomery,18,15,8
32139,wards,6,4,4
32140,silo,3,2,2
32141,bizmart,1,1,1
32142,salesfolk,1,1,1
32143,didly,1,1,1
32144,peecee,1,1,1
32145,spankin,1,1,1
32146,uaccess,1,1,1
32147,self-confessed,2,2,2
32148,apple-hater,1,1,1
32149,hasit,2,2,2
32150,primus,2,2,2
32151,crunch,15,13,8
32152,frizzle,2,2,2
32153,macwharehouse,1,1,1
32154,schrieber,1,1,1
32155,muted,4,4,3
32156,hissing,2,2,2
32157,methinks,24,22,11
32158,babbling,6,6,5
32159,kordi,1,1,1
32160,clamps,10,8,5
32161,powerdown,2,2,2
32162,netter,10,9,6
32163,uprade,1,1,1
32164,crc,13,10,6
32165,manifactured,1,1,1
32166,kensuke,1,1,1
32167,nakajima,1,1,1
32168,zehr,1,1,1
32169,whitman,8,8,5
32170,zones,27,25,11
32171,kanjitalk,1,1,1
32172,by-and,1,1,1
32173,hiroki,3,2,2
32174,morizono,1,1,1
32175,gortner,1,1,1
32176,delema,1,1,1
32177,disections,1,1,1
32178,disection,1,1,1
32179,follwoing,1,1,1
32180,towrds,1,1,1
32181,tektronic,2,2,2
32182,dye,16,11,6
32183,sublimation,1,1,1
32184,noraml,1,1,1
32185,fornt,1,1,1
32186,runner,83,42,7
32187,cartidges,2,2,2
32188,netting,1,1,1
32189,slap,42,32,12
32190,astronomically,3,3,2
32191,poli,4,4,3
32192,intelect,1,1,1
32193,shameless,10,7,5
32194,empower,11,10,4
32195,illict,1,1,1
32196,proj,3,3,2
32197,majors,62,44,5
32198,anyinfo,1,1,1
32199,probaly,2,2,2
32200,ned,8,8,5
32201,taping,3,3,3
32202,sauer,8,5,3
32203,comeback,20,18,7
32204,lopsided,2,2,2
32205,desireble,1,1,1
32206,resp,4,4,4
32207,schreiber,6,6,4
32208,enginering,4,4,3
32209,playbak,1,1,1
32210,minnutes,1,1,1
32211,rearange,1,1,1
32212,grapic,1,1,1
32213,pizza-box,3,3,1
32214,performance-wise,6,6,2
32215,lc-iii,2,2,1
32216,educationally,2,2,1
32217,fsu,3,3,2
32218,win-win,5,5,2
32219,iconn,1,1,1
32220,giday,1,1,1
32221,programed,1,1,1
32222,logitek,1,1,1
32223,injan,1,1,1
32224,anorus,1,1,1
32225,welsh,4,3,3
32226,mcdiarmid,1,1,1
32227,pang,5,4,3
32228,amdahl,4,4,4
32229,schuler,2,2,1
32230,desgin,3,3,2
32231,lyles,5,5,1
32232,melligeri,1,1,1
32233,engg,2,2,2
32234,teleport-gold,1,1,1
32235,rings,99,60,13
32236,stf,1,1,1
32237,gizmo,9,9,4
32238,brice,1,1,1
32239,delano,1,1,1
32240,koht,1,1,1
32241,nexts,1,1,1
32242,unusability,1,1,1
32243,misfortune,13,11,4
32244,maggot-infested,1,1,1
32245,feces,5,5,2
32246,nisus,1,1,1
32247,cassidy,8,7,5
32248,apple-quantum,1,1,1
32249,supplying,17,13,8
32250,bezels,1,1,1
32251,dongseok,1,1,1
32252,vga-type,1,1,1
32253,vga-style,2,1,1
32254,fairmount,2,2,2
32255,the-mill,5,5,4
32256,mac-to,1,1,1
32257,mac-style,1,1,1
32258,retrace,3,2,2
32259,vga-standard,1,1,1
32260,auto-synch,1,1,1
32261,uartions,1,1,1
32262,several-mb,1,1,1
32263,machten,1,1,1
32264,bargaining,16,14,6
32265,packrat,1,1,1
32266,macromedia,1,1,1
32267,seril,1,1,1
32268,morland,1,1,1
32269,multidisk,1,1,1
32270,mac-truemner,2,2,2
32271,pazzani,1,1,1
32272,intolerable,10,10,6
32273,coincided,5,5,4
32274,airline,14,10,4
32275,handlers,13,10,5
32276,jeopardizing,4,4,3
32277,voiding,2,2,2
32278,perogative,2,2,2
32279,teamwork,8,5,2
32280,gigantic,14,12,8
32281,groundwork,5,5,5
32282,slobs,2,2,2
32283,slob,4,4,3
32284,micromac,1,1,1
32285,nicholson,11,10,7
32286,brecher,1,1,1
32287,pds-equipped,1,1,1
32288,powerpc-on,1,1,1
32289,a-board,1,1,1
32290,dead-end,2,2,2
32291,hasta,4,4,4
32292,schwarzenegger,11,11,4
32293,millan,1,1,1
32294,opiniones,1,1,1
32295,mias,2,2,2
32296,pero,1,1,1
32297,puedo,1,1,1
32298,vender,2,2,2
32299,limitada,1,1,1
32300,flawless,14,10,5
32301,digigraphics,1,1,1
32302,simmer,1,1,1
32303,wrecked,19,19,5
32304,unpark,1,1,1
32305,stiction,3,2,2
32306,iigs,12,6,3
32307,sneaking,2,2,2
32308,mkd,1,1,1
32309,chenlin,1,1,1
32310,shi,1,1,1
32311,unadulterated,4,4,4
32312,refunded,6,6,4
32313,non-refundable,1,1,1
32314,systemfolder,1,1,1
32315,replaceing,1,1,1
32316,hardrives,1,1,1
32317,intialising,1,1,1
32318,bourne,12,5,3
32319,homewood,3,3,3
32320,iv'e,1,1,1
32321,adjecent,1,1,1
32322,uneffected,1,1,1
32323,arcane,10,10,7
32324,gorski,1,1,1
32325,spitting,7,7,6
32326,mull,3,3,3
32327,ncsu,5,5,4
32328,catt,1,1,1
32329,dims,1,1,1
32330,refrigerator,7,7,2
32331,kilowatt-hours,1,1,1
32332,juice,19,11,5
32333,stacy,4,3,3
32334,obfuscated,58,4,1
32335,shar,43,7,2
32336,chongo,6,4,1
32337,landon,42,4,1
32338,curt,58,28,9
32339,noll,38,4,1
32340,bassel,30,4,1
32341,xcopyright,7,5,1
32342,xall,8,5,1
32343,xgranted,6,4,1
32344,xand,8,5,1
32345,unaltered,10,6,2
32346,xfrom,6,4,1
32347,cated,4,4,1
32348,cating,4,4,1
32349,cates,4,4,1
32350,llat,4,4,1
32351,obfuscare,4,4,1
32352,ob,28,21,8
32353,lat,22,14,3
32354,fuscare,4,4,1
32355,fuscus,4,4,1
32356,obfuscatory,4,4,1
32357,xgoals,2,2,1
32358,subtleties,4,4,1
32359,xrules,2,2,1
32360,whitespace,23,5,1
32361,newline,22,8,3
32362,xrule,4,2,1
32363,xfix,4,2,1
32364,xtitle,4,2,1
32365,xentry,6,2,1
32366,xdate,4,2,1
32367,xhost,28,13,2
32368,indented,14,5,2
32369,indent,11,7,2
32370,xname,6,2,1
32371,xaddr,6,2,1
32372,xemail,6,2,1
32373,xanon,6,2,1
32374,xif,12,4,2
32375,xthis,4,3,1
32376,xsections,2,2,1
32377,xplace,4,2,1
32378,xin,5,4,2
32379,xfile,18,4,1
32380,xinto,2,2,1
32381,usernames,4,4,1
32382,asctime,6,4,1
32383,submittion,2,2,1
32384,resubmittion,6,4,1
32385,args,83,11,1
32386,re-submission,2,2,1
32387,ioccc,55,4,1
32388,super-user,3,3,2
32389,privileges,16,15,5
32390,setuid,6,5,1
32391,setgid,2,2,1
32392,xfor,5,3,1
32393,xchongo,4,2,1
32394,hoptoad,5,3,2
32395,xlarry,4,2,1
32396,ucbvax,16,15,3
32397,cbosgd,2,1,1
32398,chmod,18,10,3
32399,xabout,2,2,1
32400,xwhat,2,2,1
32401,non-integral,2,2,1
32402,directives,18,13,4
32403,dislikes,14,10,6
32404,xhints,2,2,1
32405,contests,25,13,7
32406,tri-graphs,4,2,1
32407,pre-process,4,2,1
32408,beautifier,4,2,1
32409,pre-processor,8,2,1
32410,strangest,8,6,4
32411,xour,2,2,1
32412,dfoo,2,2,1
32413,non-ansi,2,2,1
32414,non-va,8,2,1
32415,arg,26,11,1
32416,ifdef,19,13,1
32417,preprocessors,4,4,1
32418,strchr,5,5,1
32419,liner,23,16,4
32420,blob,5,3,2
32421,self-replicating,6,2,1
32422,favored,20,20,9
32423,openl,2,2,1
32424,xdefaults,40,17,1
32425,quasi-interesting,2,2,1
32426,mkentry,11,4,1
